0.0556460369163952; 0.998306039677476; 
0.0621606948968512; 0.934760140441996; 
0.0686753528773072; 0.874650667323356; 
0.0769272529858849; 0.807675804351314; 
0.0890879478827361; 0.713226322800183; 
0.1060260586319218; 0.601615232210618; 
0.1260043431053203; 0.490017200786534; 
0.1407709011943539; 0.421352108682106; 
0.1559717698154180; 0.357843521348004; 
0.1742128121606949; 0.294347993179384; 
0.1941910966340934; 0.241169205741555; 
0.2176438653637350; 0.188005343064277; 
0.2450054288816504; 0.138294696859457; 
0.2688925081433225; 0.104033043419859; 
0.2971226927252986; 0.073226472047789; 
0.3266558089033659; 0.049298349694602; 
0.3587947882736156; 0.030536060087085; 
0.3844191096634093; 0.018618638787213; 
0.3996199782844734; 0.016965721556204; 








