0.984022220321925; 0.027293764759279850; 0.023266689908763807
0.985788104431566; 0.027271031357097283; 0.024870762976654852
0.987883774165751; 0.027308867737118728; 0.025946021325720457
0.990018352486137; 0.027285634410582613; 0.0274890773106701
0.992327542542904; 0.027282503305420897; 0.029072758727297844
0.994268038388928; 0.027279872124612727; 0.03014804338817153
0.996305526137492; 0.027297448412411284; 0.032260592147240884
0.998265459831736; 0.027274451892147902; 0.03437311459450215
0.999876071383935; 0.027272268012077126; 0.03597718766239319












